SELL_ID,SELL_CATEGORY,ITEM_NAME,CALENDAR_DATE,PRICE,QUANTITY,YEAR,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
2052,2,BURGER,9/13/14,12.85,16,2014,No Holiday,1,0,73.4,1
2052,2,BURGER,9/14/12,12.49,16,2012,No Holiday,0,0,69.8,1
2052,2,BURGER,9/14/13,10.12,24,2013,No Holiday,1,0,64.4,1
2052,2,BURGER,9/14/14,12.85,16,2014,No Holiday,1,0,73.4,1
2052,2,BURGER,9/15/12,12.49,20,2012,No Holiday,1,0,69.8,1
2052,2,BURGER,9/15/13,10.12,22,2013,No Holiday,1,0,66.2,1
2052,2,BURGER,9/15/14,12.85,18,2014,No Holiday,0,0,71.6,1
2052,2,BURGER,9/16/12,12.49,18,2012,No Holiday,1,0,62.6,1
2052,2,BURGER,9/16/13,10.12,26,2013,No Holiday,0,0,69.8,1
2052,2,BURGER,9/16/14,12.85,24,2014,No Holiday,0,0,69.8,1
2052,2,BURGER,9/17/12,12.49,22,2012,No Holiday,0,0,59.0,1
2052,2,BURGER,9/17/13,10.12,30,2013,No Holiday,0,0,69.8,1
2052,2,BURGER,9/17/14,12.85,22,2014,No Holiday,0,0,69.8,1
2052,2,BURGER,9/18/12,12.49,16,2012,No Holiday,0,0,59.0,1
2052,2,BURGER,9/18/13,10.12,28,2013,No Holiday,0,0,69.8,1
2052,2,BURGER,9/18/14,12.85,18,2014,No Holiday,0,0,69.8,1
2052,2,BURGER,9/19/12,12.49,16,2012,No Holiday,0,0,60.8,1
2052,2,BURGER,9/19/13,10.12,24,2013,No Holiday,0,0,69.8,1
2052,2,BURGER,9/19/14,12.85,16,2014,Mid-Autumn Day,0,0,69.8,1
2052,2,BURGER,9/20/12,12.49,22,2012,No Holiday,0,0,62.6,1
2052,2,BURGER,9/20/13,10.12,24,2013,No Holiday,0,0,73.4,1
2052,2,BURGER,9/20/14,12.85,8,2014,Mid-Autumn Day,1,0,71.6,1
2052,2,BURGER,9/21/12,12.49,18,2012,No Holiday,0,0,66.2,1
2052,2,BURGER,9/21/13,10.12,24,2013,No Holiday,1,0,68.0,1
2052,2,BURGER,9/21/14,12.85,12,2014,Mid-Autumn Day,1,0,71.6,1
2052,2,BURGER,9/22/12,12.49,16,2012,No Holiday,1,0,68.0,1
2052,2,BURGER,9/22/13,10.12,20,2013,No Holiday,1,0,69.8,1
2052,2,BURGER,9/22/14,12.85,24,2014,No Holiday,0,0,69.8,1
2052,2,BURGER,9/23/12,12.49,14,2012,No Holiday,1,0,68.0,1
2052,2,BURGER,9/23/13,10.12,30,2013,No Holiday,0,0,71.6,1
2052,2,BURGER,9/23/14,12.85,20,2014,No Holiday,0,0,62.6,1
2052,2,BURGER,9/24/12,12.49,18,2012,No Holiday,0,0,69.8,1
2052,2,BURGER,9/24/13,10.12,28,2013,No Holiday,0,0,69.8,1
2052,2,BURGER,9/24/14,12.85,22,2014,No Holiday,0,0,60.8,1
2052,2,BURGER,9/25/12,12.49,18,2012,No Holiday,0,0,69.8,1
2052,2,BURGER,9/25/13,10.12,24,2013,No Holiday,0,0,64.4,1
2052,2,BURGER,9/25/14,12.85,22,2014,No Holiday,0,0,62.6,1
2052,2,BURGER,9/26/12,12.49,20,2012,No Holiday,0,0,69.8,1
2052,2,BURGER,9/26/13,10.12,26,2013,No Holiday,0,0,68.0,1
2052,2,BURGER,9/26/14,12.85,18,2014,No Holiday,0,0,66.2,1
2052,2,BURGER,9/27/12,12.49,18,2012,No Holiday,0,0,69.8,1
2052,2,BURGER,9/27/13,10.12,28,2013,No Holiday,0,0,64.4,1
2052,2,BURGER,9/27/14,12.85,18,2014,No Holiday,1,0,66.2,1
2052,2,BURGER,9/28/12,12.49,18,2012,No Holiday,0,0,66.2,1
2052,2,BURGER,9/28/13,10.12,20,2013,No Holiday,1,0,60.8,1
2052,2,BURGER,9/28/14,12.85,18,2014,No Holiday,1,0,64.4,1
2052,2,BURGER,9/29/12,12.49,12,2012,No Holiday,1,0,60.8,1
2052,2,BURGER,9/29/13,10.12,16,2013,No Holiday,1,0,62.6,1
2052,2,BURGER,9/29/14,12.85,20,2014,No Holiday,0,0,64.4,1
2052,2,BURGER,9/30/12,12.49,20,2012,No Holiday,1,0,59.0,1
2052,2,BURGER,9/30/13,10.12,24,2013,Mid-Autumn Day,0,0,64.4,1
2052,2,BURGER,9/30/14,12.85,20,2014,No Holiday,0,0,66.2,1
2052,2,LEMONADE,1/13/12,12.75,26,2012,No Holiday,0,0,26.6,0
2052,2,LEMONADE,1/13/13,12.64,18,2013,No Holiday,1,0,30.2,0
2052,2,LEMONADE,1/13/14,11.96,24,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/13/15,11.45,28,2015,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/14/12,12.75,20,2012,No Holiday,1,0,23.0,0
2052,2,LEMONADE,1/14/13,12.64,26,2013,No Holiday,0,1,30.2,0
2052,2,LEMONADE,1/14/14,11.96,26,2014,No Holiday,0,0,28.4,1
2052,2,LEMONADE,1/14/15,11.45,30,2015,No Holiday,0,0,30.2,0
2052,2,LEMONADE,1/15/12,12.75,18,2012,No Holiday,1,0,32.0,1
2052,2,LEMONADE,1/15/13,12.64,26,2013,No Holiday,0,1,30.2,0
2052,2,LEMONADE,1/15/14,11.96,26,2014,No Holiday,0,0,26.6,0
2052,2,LEMONADE,1/15/15,11.45,28,2015,No Holiday,0,0,32.0,1
2052,2,LEMONADE,1/16/12,12.75,28,2012,No Holiday,0,0,23.0,0
2052,2,LEMONADE,1/16/13,12.64,24,2013,No Holiday,0,1,30.2,1
2052,2,LEMONADE,1/16/14,11.96,26,2014,No Holiday,0,0,24.8,0
2052,2,LEMONADE,1/16/15,11.45,22,2015,No Holiday,0,0,32.0,1
2052,2,LEMONADE,1/17/12,12.75,22,2012,No Holiday,0,0,23.0,0
2052,2,LEMONADE,1/17/13,12.64,22,2013,No Holiday,0,1,30.2,1
2052,2,LEMONADE,1/17/14,11.96,24,2014,No Holiday,0,0,26.6,0
2052,2,LEMONADE,1/17/15,11.45,22,2015,No Holiday,1,0,30.2,0
2052,2,LEMONADE,1/18/12,12.75,24,2012,No Holiday,0,0,23.0,0
2052,2,LEMONADE,1/18/13,12.64,20,2013,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/18/14,11.96,18,2014,No Holiday,1,0,28.4,0
2052,2,LEMONADE,1/18/15,11.45,22,2015,No Holiday,1,0,33.8,1
2052,2,LEMONADE,1/19/12,12.75,24,2012,No Holiday,0,0,24.8,0
2052,2,LEMONADE,1/19/13,12.64,18,2013,No Holiday,1,1,28.4,1
2052,2,LEMONADE,1/19/14,11.96,16,2014,No Holiday,1,0,30.2,1
2052,2,LEMONADE,1/19/15,11.45,22,2015,No Holiday,0,1,33.8,1
2052,2,LEMONADE,1/20/12,12.75,22,2012,No Holiday,0,0,26.6,0
2052,2,LEMONADE,1/20/13,12.64,14,2013,No Holiday,1,1,23.0,0
2052,2,LEMONADE,1/20/14,11.96,22,2014,No Holiday,0,0,24.8,0
2052,2,LEMONADE,1/20/15,11.45,28,2015,No Holiday,0,1,30.2,1
2052,2,LEMONADE,1/21/12,12.75,22,2012,No Holiday,1,0,26.6,0
2052,2,LEMONADE,1/21/13,12.64,26,2013,No Holiday,0,1,19.4,0
2052,2,LEMONADE,1/21/14,11.96,28,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/21/15,11.45,30,2015,No Holiday,0,1,32.0,0
2052,2,LEMONADE,1/22/12,12.75,16,2012,No Holiday,1,0,24.8,0
2052,2,LEMONADE,1/22/13,12.64,18,2013,Luner New Year,0,1,17.6,0
2052,2,LEMONADE,1/22/14,11.96,24,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/22/15,11.45,24,2015,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/23/12,12.75,20,2012,No Holiday,0,0,23.0,0
2052,2,LEMONADE,1/23/13,12.64,18,2013,Luner New Year,0,1,21.2,0
2052,2,LEMONADE,1/23/14,11.96,24,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/23/15,11.45,22,2015,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/24/12,12.75,26,2012,No Holiday,0,0,24.8,0
2052,2,LEMONADE,1/24/13,12.64,20,2013,Luner New Year,0,1,23.0,0
2052,2,LEMONADE,1/24/14,11.96,30,2014,No Holiday,0,0,26.6,0
2052,2,LEMONADE,1/24/15,11.45,20,2015,No Holiday,1,1,35.6,1
2052,2,LEMONADE,1/25/12,12.75,26,2012,No Holiday,0,0,23.0,0
2052,2,LEMONADE,1/25/13,12.64,20,2013,Luner New Year,0,1,23.0,0
2052,2,LEMONADE,1/25/14,11.96,20,2014,No Holiday,1,1,24.8,0
2052,2,LEMONADE,1/25/15,11.45,18,2015,No Holiday,1,1,33.8,1
2052,2,LEMONADE,1/26/12,12.75,26,2012,No Holiday,0,0,24.8,0
2052,2,LEMONADE,1/26/13,12.64,16,2013,Luner New Year,1,1,26.6,0
2052,2,LEMONADE,1/26/14,11.96,22,2014,No Holiday,1,1,26.6,0
2052,2,LEMONADE,1/26/15,11.45,20,2015,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/27/12,12.75,18,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,1/27/13,12.64,14,2013,Luner New Year,1,1,26.6,0
2052,2,LEMONADE,1/27/14,11.96,24,2014,No Holiday,0,1,28.4,0
2052,2,LEMONADE,1/27/15,11.45,22,2015,No Holiday,0,1,35.6,1
2052,2,LEMONADE,1/28/12,12.75,14,2012,No Holiday,1,0,32.0,1
2052,2,LEMONADE,1/28/13,12.64,14,2013,Luner New Year,0,1,23.0,0
2052,2,LEMONADE,1/28/14,11.96,24,2014,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/28/15,11.45,20,2015,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/29/12,12.75,14,2012,No Holiday,1,0,23.0,0
2052,2,LEMONADE,1/29/13,12.64,28,2013,No Holiday,0,1,23.0,0
2052,2,LEMONADE,1/29/14,11.96,22,2014,No Holiday,0,1,32.0,1
2052,2,LEMONADE,1/29/15,11.45,20,2015,No Holiday,0,1,33.8,1
2052,2,LEMONADE,1/30/12,12.75,22,2012,No Holiday,0,0,28.4,0
2052,2,LEMONADE,1/30/13,12.64,28,2013,No Holiday,0,1,23.0,0
2052,2,LEMONADE,1/30/14,11.96,18,2014,No Holiday,0,1,30.2,1
2052,2,LEMONADE,1/30/15,11.45,26,2015,No Holiday,0,1,33.8,1
2052,2,LEMONADE,1/31/12,12.75,16,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,1/31/13,12.64,24,2013,No Holiday,0,1,23.0,0
2052,2,LEMONADE,1/31/14,11.96,18,2014,No Holiday,0,1,30.2,1
2052,2,LEMONADE,1/31/15,11.45,16,2015,Luner New Year,1,1,33.8,1
2052,2,LEMONADE,10/10/12,12.49,24,2012,No Holiday,0,0,62.6,1
2052,2,LEMONADE,10/10/13,10.12,22,2013,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/10/14,12.85,24,2014,No Holiday,0,0,60.8,1
2052,2,LEMONADE,10/11/12,12.49,20,2012,No Holiday,0,0,62.6,1
2052,2,LEMONADE,10/11/13,10.12,22,2013,No Holiday,0,0,60.8,1
2052,2,LEMONADE,10/11/14,12.85,18,2014,No Holiday,1,0,62.6,1
2052,2,LEMONADE,10/12/12,12.49,18,2012,No Holiday,0,0,62.6,1
2052,2,LEMONADE,10/12/13,10.12,24,2013,No Holiday,1,0,64.4,1
2052,2,LEMONADE,10/12/14,12.85,20,2014,No Holiday,1,0,64.4,1
2052,2,LEMONADE,10/13/12,12.49,18,2012,No Holiday,1,0,59.0,1
2052,2,LEMONADE,10/13/13,10.12,24,2013,No Holiday,1,0,55.4,1
2052,2,LEMONADE,10/13/14,12.85,18,2014,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/14/12,12.49,20,2012,No Holiday,1,0,57.2,1
2052,2,LEMONADE,10/14/13,10.12,26,2013,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/14/14,12.85,16,2014,No Holiday,0,0,48.2,1
2052,2,LEMONADE,10/15/12,12.49,20,2012,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/15/13,10.12,22,2013,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/15/14,12.85,20,2014,No Holiday,0,0,48.2,1
2052,2,LEMONADE,10/16/12,12.49,16,2012,No Holiday,0,0,57.2,1
2052,2,LEMONADE,10/16/13,10.12,22,2013,No Holiday,0,0,51.8,1
2052,2,LEMONADE,10/16/14,12.85,16,2014,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/17/12,12.49,24,2012,No Holiday,0,0,57.2,1
2052,2,LEMONADE,10/17/13,10.12,28,2013,No Holiday,0,0,51.8,1
2052,2,LEMONADE,10/17/14,12.85,18,2014,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/18/12,12.49,18,2012,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/18/13,10.12,30,2013,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/18/14,12.85,18,2014,No Holiday,1,0,55.4,1
2052,2,LEMONADE,10/19/12,12.49,16,2012,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/19/13,10.12,20,2013,No Holiday,1,0,57.2,1
2052,2,LEMONADE,10/19/14,12.85,14,2014,No Holiday,1,0,51.8,1
2052,2,LEMONADE,10/20/12,12.49,12,2012,No Holiday,1,0,60.8,1
2052,2,LEMONADE,10/20/13,10.12,22,2013,No Holiday,1,0,59.0,1
2052,2,LEMONADE,10/20/14,12.85,16,2014,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/21/12,12.49,16,2012,No Holiday,1,0,57.2,1
2052,2,LEMONADE,10/21/13,10.12,26,2013,No Holiday,0,0,51.8,1
2052,2,LEMONADE,10/21/14,12.85,20,2014,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/22/12,12.49,18,2012,No Holiday,0,0,60.8,1
2052,2,LEMONADE,10/22/13,10.12,28,2013,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/22/14,12.85,20,2014,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/23/12,12.49,22,2012,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/23/13,10.12,28,2013,No Holiday,0,0,55.4,1
2052,2,LEMONADE,10/23/14,12.85,16,2014,No Holiday,0,0,48.2,1
2052,2,LEMONADE,10/24/12,12.49,20,2012,No Holiday,0,0,46.4,1
2052,2,LEMONADE,10/24/13,10.12,28,2013,No Holiday,0,0,57.2,1
2052,2,LEMONADE,10/24/14,12.85,20,2014,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/25/12,12.49,16,2012,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/25/13,10.12,24,2013,No Holiday,0,0,59.0,1
2052,2,LEMONADE,10/25/14,12.85,18,2014,No Holiday,1,0,51.8,1
2052,2,LEMONADE,10/26/12,12.49,20,2012,No Holiday,0,0,48.2,1
2052,2,LEMONADE,10/26/13,10.12,16,2013,No Holiday,1,0,57.2,1
2052,2,LEMONADE,10/26/14,12.85,20,2014,No Holiday,1,0,53.6,1
2052,2,LEMONADE,10/27/12,12.49,14,2012,No Holiday,1,0,50.0,1
2052,2,LEMONADE,10/27/13,10.12,16,2013,No Holiday,1,0,57.2,1
2052,2,LEMONADE,10/27/14,12.85,18,2014,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/28/12,12.49,16,2012,No Holiday,1,0,51.8,1
2052,2,LEMONADE,10/28/13,10.12,30,2013,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/28/14,12.85,22,2014,No Holiday,0,0,51.8,1
2052,2,LEMONADE,10/29/12,12.49,18,2012,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/29/13,10.12,24,2013,No Holiday,0,0,46.4,1
2052,2,LEMONADE,10/29/14,12.85,22,2014,No Holiday,0,0,48.2,1
2052,2,LEMONADE,10/30/12,12.49,20,2012,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/30/13,10.12,24,2013,No Holiday,0,0,44.6,1
2052,2,LEMONADE,10/30/14,12.85,16,2014,No Holiday,0,0,50.0,1
2052,2,LEMONADE,10/31/12,12.49,22,2012,No Holiday,0,0,53.6,1
2052,2,LEMONADE,10/31/13,10.12,30,2013,No Holiday,0,0,44.6,1
2052,2,LEMONADE,10/31/14,12.85,16,2014,No Holiday,0,0,48.2,1
2052,2,LEMONADE,11/10/12,12.49,18,2012,No Holiday,1,0,48.2,1
2052,2,LEMONADE,11/10/13,10.12,22,2013,No Holiday,1,0,35.6,1
2052,2,LEMONADE,11/10/14,12.85,18,2014,No Holiday,0,0,42.8,1
2052,2,LEMONADE,11/11/12,12.49,18,2012,No Holiday,1,0,50.0,1
2052,2,LEMONADE,11/11/13,10.12,30,2013,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/11/14,12.85,20,2014,No Holiday,0,0,44.6,1
2052,2,LEMONADE,11/12/12,12.49,20,2012,No Holiday,0,0,46.4,1
2052,2,LEMONADE,11/12/13,10.12,24,2013,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/12/14,12.85,24,2014,No Holiday,0,0,44.6,1
2052,2,LEMONADE,11/13/12,12.49,18,2012,No Holiday,0,0,42.8,1
2052,2,LEMONADE,11/13/13,10.12,26,2013,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/13/14,12.85,20,2014,No Holiday,0,0,46.4,1
2052,2,LEMONADE,11/14/12,12.49,18,2012,No Holiday,0,0,44.6,1
2052,2,LEMONADE,11/14/13,10.12,28,2013,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/14/14,12.85,18,2014,No Holiday,0,0,44.6,1
2052,2,LEMONADE,11/15/12,12.49,16,2012,No Holiday,0,0,44.6,1
2052,2,LEMONADE,11/15/13,10.12,26,2013,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/15/14,12.85,16,2014,No Holiday,1,0,48.2,1
2052,2,LEMONADE,11/16/12,12.49,18,2012,No Holiday,0,0,46.4,1
2052,2,LEMONADE,11/16/13,10.12,16,2013,No Holiday,1,0,39.2,1
2052,2,LEMONADE,11/16/14,12.85,12,2014,No Holiday,1,0,42.8,1
2052,2,LEMONADE,11/17/12,12.49,20,2012,No Holiday,1,0,41.0,1
2052,2,LEMONADE,11/17/13,10.12,20,2013,No Holiday,1,0,39.2,1
2052,2,LEMONADE,11/17/14,12.85,16,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/18/12,12.49,20,2012,No Holiday,1,0,44.6,1
2052,2,LEMONADE,11/18/13,10.12,28,2013,No Holiday,0,0,42.8,1
2052,2,LEMONADE,11/18/14,12.85,22,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/19/12,12.49,20,2012,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/19/13,10.12,28,2013,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/19/14,12.85,24,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/20/12,12.49,22,2012,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/20/13,10.12,30,2013,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/20/14,12.85,22,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/21/12,12.49,22,2012,No Holiday,0,0,41.0,1
2052,2,LEMONADE,11/21/13,10.12,28,2013,No Holiday,0,0,41.0,1
2052,2,LEMONADE,11/21/14,12.85,22,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/22/12,12.49,22,2012,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/22/13,10.12,30,2013,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/22/14,12.85,16,2014,No Holiday,1,0,41.0,1
2052,2,LEMONADE,11/23/12,12.49,16,2012,No Holiday,0,0,33.8,1
2052,2,LEMONADE,11/23/13,10.12,24,2013,No Holiday,1,0,32.0,1
2052,2,LEMONADE,11/23/14,12.85,14,2014,No Holiday,1,0,44.6,1
2052,2,LEMONADE,11/24/12,12.49,12,2012,No Holiday,1,0,35.6,1
2052,2,LEMONADE,11/24/13,10.12,16,2013,No Holiday,1,0,35.6,1
2052,2,LEMONADE,11/24/14,12.85,24,2014,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/25/12,12.49,20,2012,No Holiday,1,0,37.4,1
2052,2,LEMONADE,11/25/13,10.12,28,2013,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/25/14,12.85,20,2014,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/26/12,12.49,18,2012,No Holiday,0,0,39.2,1
2052,2,LEMONADE,11/26/13,10.12,28,2013,No Holiday,0,0,33.8,1
2052,2,LEMONADE,11/26/14,12.85,16,2014,No Holiday,0,0,33.8,1
2052,2,LEMONADE,11/27/12,12.49,18,2012,No Holiday,0,0,37.4,1
2052,2,LEMONADE,11/27/13,10.12,26,2013,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/27/14,12.85,20,2014,No Holiday,0,0,28.4,1
2052,2,LEMONADE,11/28/12,12.49,20,2012,No Holiday,0,0,35.6,1
2052,2,LEMONADE,11/28/13,10.12,32,2013,No Holiday,0,0,32.0,0
2052,2,LEMONADE,11/28/14,12.85,24,2014,No Holiday,0,0,33.8,1
2052,2,LEMONADE,11/29/12,12.49,20,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,11/29/13,10.12,22,2013,No Holiday,0,0,32.0,1
2052,2,LEMONADE,11/29/14,12.85,16,2014,No Holiday,1,0,41.0,1
2052,2,LEMONADE,11/30/12,12.49,18,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,11/30/13,10.12,26,2013,No Holiday,1,0,28.4,0
2052,2,LEMONADE,11/30/14,12.85,16,2014,No Holiday,1,0,37.4,1
2052,2,LEMONADE,12/10/12,12.49,20,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,12/10/13,10.12,34,2013,No Holiday,0,0,24.8,0
2052,2,LEMONADE,12/10/14,12.85,24,2014,No Holiday,0,0,33.8,1
2052,2,LEMONADE,12/11/12,12.49,20,2012,No Holiday,0,0,33.8,1
2052,2,LEMONADE,12/11/13,10.12,28,2013,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/11/14,12.85,16,2014,No Holiday,0,0,33.8,1
2052,2,LEMONADE,12/12/12,12.49,16,2012,No Holiday,0,0,35.6,1
2052,2,LEMONADE,12/12/13,10.12,28,2013,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/12/14,12.85,24,2014,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/13/12,12.49,20,2012,No Holiday,0,0,32.0,1
2052,2,LEMONADE,12/13/13,10.12,30,2013,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/13/14,12.85,12,2014,No Holiday,1,0,32.0,1
2052,2,LEMONADE,12/14/12,12.49,22,2012,No Holiday,0,0,28.4,0
2052,2,LEMONADE,12/14/13,10.12,20,2013,No Holiday,1,0,30.2,1
2052,2,LEMONADE,12/14/14,12.85,16,2014,No Holiday,1,0,32.0,0
2052,2,LEMONADE,12/15/12,12.49,22,2012,No Holiday,1,0,24.8,0
2052,2,LEMONADE,12/15/13,10.12,20,2013,No Holiday,1,0,32.0,1
2052,2,LEMONADE,12/15/14,12.85,20,2014,No Holiday,0,0,32.0,1
2052,2,LEMONADE,12/16/12,12.49,14,2012,No Holiday,1,0,26.6,0
2052,2,LEMONADE,12/16/13,10.12,24,2013,No Holiday,0,0,32.0,1
2052,2,LEMONADE,12/16/14,11.45,26,2014,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/17/12,12.49,28,2012,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/17/13,10.12,34,2013,No Holiday,0,0,23.0,0
2052,2,LEMONADE,12/17/14,11.45,30,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,12/18/12,12.49,28,2012,No Holiday,0,0,28.4,0
2052,2,LEMONADE,12/18/13,10.12,28,2013,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/18/14,11.45,28,2014,No Holiday,0,0,28.4,0
2052,2,LEMONADE,12/19/12,12.49,20,2012,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/19/13,10.12,28,2013,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/19/14,11.45,26,2014,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/20/12,12.49,18,2012,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/20/13,10.12,22,2013,No Holiday,0,0,26.6,1
2052,2,LEMONADE,12/20/14,11.45,20,2014,No Holiday,1,0,28.4,0
2052,2,LEMONADE,12/21/12,12.49,20,2012,No Holiday,0,0,28.4,0
2052,2,LEMONADE,12/21/13,11.96,22,2013,No Holiday,1,0,24.8,0
2052,2,LEMONADE,12/21/14,11.45,20,2014,No Holiday,1,0,28.4,0
2052,2,LEMONADE,12/22/12,12.49,18,2012,No Holiday,1,0,28.4,0
2052,2,LEMONADE,12/22/13,11.96,12,2013,No Holiday,1,0,32.0,1
2052,2,LEMONADE,12/22/14,11.45,26,2014,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/23/12,12.49,20,2012,No Holiday,1,0,30.2,1
2052,2,LEMONADE,12/23/13,11.96,30,2013,No Holiday,0,0,14.0,0
2052,2,LEMONADE,12/23/14,11.45,24,2014,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/24/12,12.49,28,2012,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/24/13,11.96,30,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/24/14,11.45,30,2014,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/25/12,12.49,22,2012,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/25/13,11.96,22,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/25/14,11.45,26,2014,No Holiday,0,0,32.0,1
2052,2,LEMONADE,12/26/12,12.49,16,2012,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/26/13,11.96,26,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/26/14,11.45,28,2014,No Holiday,0,0,26.6,0
2052,2,LEMONADE,12/27/12,12.64,18,2012,No Holiday,0,0,30.2,1
2052,2,LEMONADE,12/27/13,11.96,26,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/27/14,11.45,20,2014,No Holiday,1,0,28.4,0
2052,2,LEMONADE,12/28/12,12.64,24,2012,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/28/13,11.96,22,2013,No Holiday,1,0,21.2,0
2052,2,LEMONADE,12/28/14,11.45,22,2014,No Holiday,1,0,28.4,0
2052,2,LEMONADE,12/29/12,12.64,16,2012,No Holiday,1,0,26.6,1
2052,2,LEMONADE,12/29/13,11.96,16,2013,No Holiday,1,0,21.2,0
2052,2,LEMONADE,12/29/14,11.45,22,2014,No Holiday,0,0,32.0,0
2052,2,LEMONADE,12/30/12,12.64,14,2012,No Holiday,1,0,28.4,1
2052,2,LEMONADE,12/30/13,11.96,28,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/30/14,11.45,22,2014,No Holiday,0,0,33.8,1
2052,2,LEMONADE,12/31/12,12.64,22,2012,No Holiday,0,0,30.2,0
2052,2,LEMONADE,12/31/13,11.96,22,2013,No Holiday,0,0,21.2,0
2052,2,LEMONADE,12/31/14,11.45,24,2014,No Holiday,0,0,35.6,1
2052,2,LEMONADE,2/13/12,12.75,16,2012,No Holiday,0,0,32.0,1
